Time,X,Y,Z,Psi,Vx_B,Vy_B,Vz_B,Ref_X,Ref_Y,Ref_Z,Ref_Psi,Ux,Uy,Uz,Upsi,Err_Int_X,Err_Int_Y,Err_Int_Z,Err_Int_Psi,CalcTime
4.68,-0.0736103590420599,-1.15800804177369,1.436,6.23254330553705,1.21689527561555,0.0352985324318593,0.200000000000004,-0.0323833177597247,-0.999475522827284,1.436,6.2507963267949,0.249987569225002,0.619146090533156,0.545,0.0450862665850818,0.537502474189836,0.746895184384806,5.77315972805081e-17,0.0904293577505419,7.6e-06
4.7,-0.0492782395467192,-1.15827708846966,1.44,6.25256179526013,1.21545337980314,0.0366689069600556,0.200000000000004,-0.0123886634628906,-0.999923257564101,1.44,6.2707963267949,0.248704355486549,0.618326902642634,0.545,0.0450862248307331,0.53814294793808,0.750083366313783,5.77315972805081e-17,0.0907940483812372,2.16e-05
4.72,-0.0249739745010208,-1.15803118817001,1.444,6.27258026625681,1.21400189041075,0.0380229610606904,0.200000000000004,0.0076109461341479,-0.999971036330024,1.444,6.2907963267949,0.247434157425188,0.617498680571147,0.545,0.0450861831184308,0.538761085644708,0.753251302745695,5.77315972805081e-17,0.091158369591999,9.9e-06
4.74,-0.000708606719510548,-1.15727190229718,1.448,6.29259871854583,1.21254109521176,0.0393606351807965,0.200000000000004,0.0276075114542115,-0.999618840014185,1.448,6.3107963267949,0.246177032714405,0.61666163709624,0.545,0.0450861414483294,0.53935706354102,0.756398893345719,5.77315972805081e-17,0.0915223217569804,7e-06
4.76,0.0235068849791384,-1.15600103241285,1.452,6.31261715214593,1.21107128026281,0.0406818734219903,0.200000000000004,0.0475930341377878,-0.998866809490414,1.452,6.3307963267949,0.244933036189364,0.61581598395333,0.545000000000029,0.045086099820348,0.539931059545587,0.759526040803808,6.21724893790088e-17,0.0918859052499597,6.2e-06
4.78,0.0476615910236235,-1.1542206178388,1.456,6.33263556707585,1.20959272988034,0.0419866235022396,0.200000000000014,0.0675595202422752,-0.997715245560893,1.456,6.3507963267949,0.243702219874601,0.614961931815458,0.545000000000001,0.0450860582344894,0.540483253210625,0.762632650823091,6.66133814775094e-17,0.0922491204443406,5.8e-06
4.8,0.0717446762574308,-1.15193293316479,1.46,6.35265396335433,1.20810572661769,0.0432748367175553,0.200000000000015,0.0874989834394464,-0.996164608835841,1.46,6.3707963267949,0.242484633009574,0.614099690272691,0.545000000000001,0.0450860166905621,0.541013825668824,0.765718632107903,7.105427357601e-17,0.092611967713152,5.6e-06
4.82,0.0957453850198768,-1.14914048564614,1.464,6.37267234100008,1.2066105512427,0.0445464679035801,0.200000000000016,0.10740344820988,-0.994215519549271,1.464,6.3907963267949,0.241280322076418,0.613229467812029,0.545000000000001,0.0450859751886474,0.541522959580651,0.768783896351457,7.54951656745107e-17,0.0929744474290483,5.7e-06
4.84,0.119653046138573,-1.14584601249417,1.468,6.39269070003184,1.20510748271582,0.0458014753970827,0.200000000000016,0.127264953033056,-0.991868757310913,1.468,6.4107963267949,0.240089330825726,0.612351471798165,0.545000000000001,0.045085933728642,0.542010839082115,0.77182835822315,7.99360577730113e-17,0.0933365599643095,5.4e-06
4.86,0.143457077831203,-1.14205247806207,1.472,6.4127090404683,1.20359679816875,0.047039820997381,0.200000000000017,0.147075553571863,-0.98912526079437,1.472,6.4307963267949,0.238911700304436,0.611465908454097,0.545000000000001,0.0450858923106781,0.542477649733006,0.774851935355519,8.43769498715119e-17,0.0936983056908413,5.7e-06
4.88,0.167146992514607,-1.13776307092959,1.476,6.43272736232818,1.20207877288362,0.0482614699276818,0.200000000000017,0.166827325850222,-0.98598612736167,1.476,6.4507963267949,0.237747468881863,0.610572982842895,0.545000000000001,0.0450858509345192,0.5429235784656,0.77785454833086,8.88178419700125e-17,0.0940596849801757,7.8e-06
