Time,X,Y,Z,Psi,Vx_B,Vy_B,Vz_B,Ref_X,Ref_Y,Ref_Z,Ref_Psi,Ux,Uy,Uz,Upsi,Err_Int_X,Err_Int_Y,Err_Int_Z,Err_Int_Psi,CalcTime
4.68,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.4e-06
4.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.1e-06
4.72,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,7.1e-06
4.74,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,7.6e-06
4.76,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,8.2e-06
4.78,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,6.7e-06
4.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,7.7e-06
4.82,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.8e-06
4.84,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.2e-06
4.86,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.1e-06
4.88,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,4.8e-06
4.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5e-06
4.92,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.2e-06
4.94,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,4.9e-06
4.96,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,4.8e-06
4.98,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.1e-06
5,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,4.9e-06
